city,month,day,temp,max_temp,min_temp,precp
新竹縣,2019-07,10,31.2,35.9,28.2,T
新竹縣,2019-07,11,30.2,34.1,27.3,0.0
新竹縣,2019-07,12,30.6,34.4,27.0,0.0
新竹縣,2019-07,13,31.4,35.7,29.2,0.0
新竹縣,2019-07,14,30.6,33.6,28.7,0.0
新竹縣,2019-07,15,30.7,33.9,28.1,0.0
新竹縣,2019-07,16,31.1,36.5,27.6,0.0
新竹縣,2019-07,17,31.6,37.3,26.7,0.0
新竹縣,2019-07,18,29.9,33.4,28.3,0.0
新竹縣,2019-07,19,30.5,34.2,26.9,T
新竹縣,2019-07,20,31.7,35.8,28.7,0.0
新竹縣,2019-07,21,30.5,35.8,27.8,0.0
新竹縣,2019-07,22,28.3,35.5,25.0,5.0
新竹縣,2019-07,23,28.5,32.8,24.6,0.5
新竹縣,2019-07,24,29.6,33.6,25.8,0.0
新竹縣,2019-07,25,30.2,34.1,26.8,0.0
新竹縣,2019-07,26,30.8,35.6,27.2,0.0
新竹縣,2019-07,27,29.2,35.0,25.1,24.0
新竹縣,2019-07,28,27.9,33.3,24.7,8.5
新竹縣,2019-07,29,29.5,33.3,25.2,0.0
新竹縣,2019-07,30,30.4,34.1,27.4,0.0
新竹縣,2019-07,31,30.7,34.0,27.3,1.0
屏東縣,2019-07,01,30.2,35.8,26.5,0.0
屏東縣,2019-07,02,26.7,32.0,24.0,63.5
屏東縣,2019-07,03,26.3,33.3,24.0,83.5
屏東縣,2019-07,04,27.9,34.1,24.7,15.5
屏東縣,2019-07,05,27.3,30.5,25.2,14.0
屏東縣,2019-07,06,27.3,33.0,25.0,28.0
屏東縣,2019-07,07,26.9,33.5,24.6,26.5
屏東縣,2019-07,08,26.9,...,...,38.5
屏東縣,2019-07,09,26.3,29.1,24.8,74.5
屏東縣,2019-07,10,26.6,31.2,24.0,98.0
屏東縣,2019-07,11,25.4,30.0,23.8,80.0
屏東縣,2019-07,12,29.0,34.0,23.7,0.0
屏東縣,2019-07,13,29.5,29.2,26.2,1.0
屏東縣,2019-07,14,29.6,34.2,25.1,0.0
屏東縣,2019-07,15,30.1,28.3,27.6,0.0
屏東縣,2019-07,16,30.2,35.2,27.5,0.0
屏東縣,2019-07,17,30.2,35.5,25.6,0.0
屏東縣,2019-07,18,28.7,30.0,26.5,6.5
屏東縣,2019-07,19,26.2,30.1,23.0,156.0
屏東縣,2019-07,20,25.3,27.2,24.2,30.0
屏東縣,2019-07,21,26.4,30.8,24.1,35.5
屏東縣,2019-07,22,27.6,32.5,25.0,0.0
屏東縣,2019-07,23,28.1,33.0,23.8,0.0
屏東縣,2019-07,24,29.0,34.3,24.1,0.0
屏東縣,2019-07,25,29.4,34.0,25.1,0.0
屏東縣,2019-07,26,29.2,34.2,25.8,0.0
屏東縣,2019-07,27,27.7,32.1,24.6,1.5
屏東縣,2019-07,28,27.6,30.0,25.0,35.0
屏東縣,2019-07,29,29.2,35.0,24.8,0.0
屏東縣,2019-07,30,29.2,...,...,1.0
屏東縣,2019-07,31,30.1,34.8,24.6,0.0
臺東縣,2019-07,01,29.6,33.6,26.9,19.7
臺東縣,2019-07,02,27.8,30.9,25.9,38.0
臺東縣,2019-07,03,28.3,31.8,25.3,13.6
臺東縣,2019-07,04,30.1,33.0,27.3,0.0
臺東縣,2019-07,05,30.1,34.1,27.8,0.0
臺東縣,2019-07,06,30.3,34.2,27.0,0.0
臺東縣,2019-07,07,30.4,33.7,27.7,0.0
臺東縣,2019-07,08,30.4,33.3,27.9,0.0
臺東縣,2019-07,09,29.8,33.1,27.7,0.0
臺東縣,2019-07,10,30.7,34.1,28.4,0.0
臺東縣,2019-07,11,29.7,33.9,27.6,T
臺東縣,2019-07,12,29.6,32.6,27.0,0.0
臺東縣,2019-07,13,30.1,33.8,26.9,0.0
臺東縣,2019-07,14,30.6,34.1,27.7,0.0
臺東縣,2019-07,15,30.4,33.6,28.2,0.0
臺東縣,2019-07,16,30.3,33.1,28.0,0.0
臺東縣,2019-07,17,31.0,33.4,29.0,0.0
臺東縣,2019-07,18,29.7,32.1,27.4,T
臺東縣,2019-07,19,29.0,32.4,26.8,32.1
臺東縣,2019-07,20,29.6,32.9,27.2,T
臺東縣,2019-07,21,28.8,30.2,28.0,T
臺東縣,2019-07,22,28.3,32.2,25.3,3.5
臺東縣,2019-07,23,29.0,31.8,26.2,T
臺東縣,2019-07,24,29.6,32.3,27.1,0.0
臺東縣,2019-07,25,30.4,33.2,27.8,0.0
臺東縣,2019-07,26,30.5,33.3,28.0,0.0
臺東縣,2019-07,27,29.6,33.6,25.1,18.5
臺東縣,2019-07,28,29.4,32.6,26.4,0.5
臺東縣,2019-07,29,29.9,33.1,25.7,9.0
臺東縣,2019-07,30,30.1,32.8,27.4,1.0
臺東縣,2019-07,31,30.1,33.2,27.4,1.0
南投縣,2019-07,01,29.5,34.1,25.2,0.5
南投縣,2019-07,02,29.6,34.1,26.9,0.0
南投縣,2019-07,03,27.6,32.6,25.7,3.0
南投縣,2019-07,04,28.7,34.8,26.1,1.0
南投縣,2019-07,05,28.2,32.7,25.6,1.5
南投縣,2019-07,06,28.5,32.0,26.0,4.0
南投縣,2019-07,07,29.6,34.6,25.5,0.0
南投縣,2019-07,08,29.9,34.5,26.0,0.0
南投縣,2019-07,09,28.4,32.3,24.8,3.0
南投縣,2019-07,10,28.7,33.8,25.5,14.5
南投縣,2019-07,11,28.5,32.9,25.8,3.0
南投縣,2019-07,12,29.0,34.6,25.9,0.0
南投縣,2019-07,13,29.8,35.1,25.2,0.0
南投縣,2019-07,14,29.9,34.2,25.6,0.0
南投縣,2019-07,15,30.5,35.3,26.8,0.0
南投縣,2019-07,16,30.4,34.1,27.6,0.0
南投縣,2019-07,17,31.2,36.8,26.0,0.0
南投縣,2019-07,18,29.0,32.8,26.2,36.5
南投縣,2019-07,19,29.1,32.8,25.6,0.0
南投縣,2019-07,20,28.4,31.8,25.6,2.5
南投縣,2019-07,21,28.4,32.5,25.5,19.0
南投縣,2019-07,22,27.6,32.5,25.3,0.0
南投縣,2019-07,23,27.5,33.8,24.2,24.0
南投縣,2019-07,24,28.3,34.4,24.4,1.0
南投縣,2019-07,25,29.2,34.4,25.1,0.0
南投縣,2019-07,26,29.1,34.9,26.0,2.5
南投縣,2019-07,27,28.3,34.6,25.0,3.5
南投縣,2019-07,28,27.6,33.4,24.3,15.0
南投縣,2019-07,29,29.6,34.5,24.7,0.0
南投縣,2019-07,30,30.2,35.2,25.8,0.0
南投縣,2019-07,31,29.1,35.1,24.5,25.5
雲林縣,2019-07,01,29.7,33.1,25.7,0.0
雲林縣,2019-07,02,29.2,32.9,25.0,2.0
雲林縣,2019-07,03,26.4,30.0,24.6,11.5
雲林縣,2019-07,04,28.5,34.1,25.0,3.0
雲林縣,2019-07,05,28.5,32.4,25.4,5.0
雲林縣,2019-07,06,28.7,31.8,26.0,1.5
雲林縣,2019-07,07,29.7,34.0,25.3,0.5
雲林縣,2019-07,08,29.7,33.8,26.4,0.0
雲林縣,2019-07,09,28.9,31.7,25.7,4.5
雲林縣,2019-07,10,28.2,32.4,24.8,27.0
雲林縣,2019-07,11,28.5,32.8,25.4,1.5
雲林縣,2019-07,12,29.3,33.6,25.4,1.0
雲林縣,2019-07,13,30.0,33.8,25.7,0.0
雲林縣,2019-07,14,29.9,33.7,25.9,0.0
雲林縣,2019-07,15,30.4,34.7,26.7,0.0
雲林縣,2019-07,16,30.0,33.8,27.8,0.0
雲林縣,2019-07,17,31.1,35.7,26.6,0.0
雲林縣,2019-07,18,28.5,32.3,26.0,6.0
雲林縣,2019-07,19,28.0,31.7,24.9,22.5
雲林縣,2019-07,20,27.6,30.5,24.5,26.0
雲林縣,2019-07,21,28.1,32.0,25.3,0.0
雲林縣,2019-07,22,27.6,31.5,25.4,0.5
雲林縣,2019-07,23,27.7,33.3,24.2,0.0
雲林縣,2019-07,24,28.4,33.3,24.6,1.0
雲林縣,2019-07,25,29.2,33.7,25.5,0.0
雲林縣,2019-07,26,29.3,34.1,26.3,0.0
雲林縣,2019-07,27,28.0,33.5,25.0,4.5
雲林縣,2019-07,28,27.7,33.3,24.2,19.0
雲林縣,2019-07,29,29.4,34.1,25.0,0.0
雲林縣,2019-07,30,29.8,34.8,25.9,0.0
雲林縣,2019-07,31,28.8,35.2,23.8,30.0
彰化縣,2019-07,01,30.0,35.0,25.6,0.0
彰化縣,2019-07,02,29.7,34.4,27.3,0.0
彰化縣,2019-07,03,26.7,30.2,24.8,7.0
彰化縣,2019-07,04,28.4,34.6,25.1,5.0
彰化縣,2019-07,05,28.5,34.0,25.2,4.5
彰化縣,2019-07,06,28.2,31.7,25.0,3.0
彰化縣,2019-07,07,29.9,35.2,25.1,0.0
彰化縣,2019-07,08,30.2,34.4,26.9,0.0
彰化縣,2019-07,09,29.0,32.7,25.9,3.5
彰化縣,2019-07,10,28.3,33.5,25.2,23.0
彰化縣,2019-07,11,28.2,32.5,25.4,6.5
彰化縣,2019-07,12,29.8,35.7,25.9,0.0
彰化縣,2019-07,13,30.2,35.0,26.8,0.0
彰化縣,2019-07,14,30.3,35.0,26.6,0.0
彰化縣,2019-07,15,30.6,35.6,26.5,0.0
彰化縣,2019-07,16,30.5,34.9,27.9,0.0
彰化縣,2019-07,17,31.4,37.0,26.4,0.0
彰化縣,2019-07,18,29.0,33.5,25.5,96.5
彰化縣,2019-07,19,28.8,32.7,25.5,2.5
彰化縣,2019-07,20,28.4,31.1,25.5,0.5
彰化縣,2019-07,21,29.0,34.1,25.5,0.0
彰化縣,2019-07,22,29.0,33.8,26.2,0.0
彰化縣,2019-07,23,28.6,34.9,25.0,0.5
彰化縣,2019-07,24,29.4,34.5,25.3,0.0
彰化縣,2019-07,25,29.8,34.8,25.7,0.0
彰化縣,2019-07,26,30.4,35.9,26.8,0.0
彰化縣,2019-07,27,28.7,35.8,25.4,9.5
彰化縣,2019-07,28,28.0,34.6,24.4,24.0
彰化縣,2019-07,29,29.7,35.2,24.9,0.0
彰化縣,2019-07,30,30.3,35.4,26.2,0.0
彰化縣,2019-07,31,30.2,35.5,27.0,0.0
金門縣,2019-07,01,29.6,33.6,27.1,0.0
金門縣,2019-07,02,28.4,32.3,26.7,1.0
金門縣,2019-07,03,26.9,29.2,25.5,6.9
金門縣,2019-07,04,27.4,29.0,26.1,17.5
金門縣,2019-07,05,28.5,32.0,26.5,0.6
金門縣,2019-07,06,28.5,32.5,26.8,0.0
金門縣,2019-07,07,28.5,31.6,27.0,0.0
金門縣,2019-07,08,28.3,31.2,26.7,0.0
金門縣,2019-07,09,28.4,32.4,27.0,0.0
金門縣,2019-07,10,26.8,28.1,26.1,15.5
金門縣,2019-07,11,27.0,29.8,25.9,0.7
金門縣,2019-07,12,28.4,32.1,26.2,0.0
金門縣,2019-07,13,28.2,31.5,26.7,0.0
金門縣,2019-07,14,28.1,31.4,26.7,0.0
金門縣,2019-07,15,28.3,32.2,26.6,0.0
金門縣,2019-07,16,28.6,32.9,26.3,0.0
金門縣,2019-07,17,30.8,35.5,26.7,0.0
金門縣,2019-07,18,29.6,33.7,27.1,0.0
金門縣,2019-07,19,29.3,33.5,27.4,0.0
金門縣,2019-07,20,28.3,30.9,27.0,0.0
金門縣,2019-07,21,28.2,32.5,26.6,0.0
金門縣,2019-07,22,26.7,28.2,25.2,3.0
金門縣,2019-07,23,28.1,31.6,25.8,0.0
金門縣,2019-07,24,28.6,31.7,26.5,0.0
金門縣,2019-07,25,29.3,33.3,27.1,0.0
金門縣,2019-07,26,29.0,32.8,27.1,0.0
金門縣,2019-07,27,28.7,33.1,26.0,0.0
金門縣,2019-07,28,28.7,32.0,26.1,0.1
金門縣,2019-07,29,29.3,33.6,26.9,0.0
金門縣,2019-07,30,29.7,34.7,27.0,0.0
金門縣,2019-07,31,29.5,34.2,27.3,0.0
連江縣,2019-07,01,28.2,32.3,26.1,0.0
連江縣,2019-07,02,25.9,28.0,25.1,32.5
連江縣,2019-07,03,26.4,27.9,25.8,6.0
連江縣,2019-07,04,27.1,29.6,25.7,2.3
連江縣,2019-07,05,27.1,29.3,25.0,48.0
連江縣,2019-07,06,25.6,27.4,24.2,9.2
連江縣,2019-07,07,26.7,28.0,25.1,8.8
連江縣,2019-07,08,27.4,29.6,26.1,0.0
連江縣,2019-07,09,27.2,28.4,25.8,11.8
連江縣,2019-07,10,25.7,29.1,23.8,42.6
連江縣,2019-07,11,24.4,25.8,23.4,3.7
連江縣,2019-07,12,27.2,29.5,25.0,0.0
連江縣,2019-07,13,27.6,29.2,26.4,0.0
連江縣,2019-07,14,27.1,29.8,25.0,27.0
連江縣,2019-07,15,26.5,30.5,24.4,0.0
連江縣,2019-07,16,26.4,29.7,25.1,0.0
連江縣,2019-07,17,26.6,29.6,25.3,0.0
連江縣,2019-07,18,26.9,30.2,25.7,0.5
連江縣,2019-07,19,28.6,33.5,25.9,0.0
連江縣,2019-07,20,28.0,30.7,26.8,0.0
連江縣,2019-07,21,27.7,30.2,25.5,0.0
連江縣,2019-07,22,27.0,29.1,25.8,0.0
連江縣,2019-07,23,27.6,30.7,25.4,0.0
連江縣,2019-07,24,28.1,31.2,26.2,0.0
連江縣,2019-07,25,28.3,31.2,26.7,0.0
連江縣,2019-07,26,28.4,31.1,26.6,0.0
連江縣,2019-07,27,28.4,32.5,26.6,0.0
連江縣,2019-07,28,28.2,33.1,26.1,0.0
連江縣,2019-07,29,28.5,33.2,26.0,0.0
連江縣,2019-07,30,28.5,32.4,26.2,0.0
連江縣,2019-07,31,28.3,31.4,26.9,0.0
桃園市,2019-07,01,29.6,31.9,27.0,0.0
桃園市,2019-07,02,28.2,31.7,24.4,136.5
桃園市,2019-07,03,28.3,32.6,25.1,0.5
桃園市,2019-07,04,29.1,31.7,26.1,0.0
桃園市,2019-07,05,29.9,32.7,27.0,0.0
桃園市,2019-07,06,29.6,31.7,27.9,0.0
桃園市,2019-07,07,30.2,34.1,28.3,0.0
桃園市,2019-07,08,29.9,32.2,27.4,0.0
桃園市,2019-07,09,29.9,32.8,26.8,0.0
桃園市,2019-07,10,30.3,34.3,27.0,0.0
桃園市,2019-07,11,29.6,32.9,27.6,0.0
桃園市,2019-07,12,29.2,33.3,27.0,0.0
桃園市,2019-07,13,30.1,33.5,27.0,0.0
桃園市,2019-07,14,29.8,32.6,27.8,0.0
桃園市,2019-07,15,29.9,33.9,27.6,0.0
桃園市,2019-07,16,30.0,35.0,27.2,0.0
桃園市,2019-07,17,29.4,33.4,26.6,6.0
桃園市,2019-07,18,27.7,30.3,26.4,2.0
桃園市,2019-07,19,29.5,32.6,25.4,5.5
桃園市,2019-07,20,30.5,35.0,28.1,0.0
桃園市,2019-07,21,28.7,34.7,24.9,0.0
桃園市,2019-07,22,27.1,33.1,23.3,44.0
桃園市,2019-07,23,27.4,31.8,24.4,0.0
桃園市,2019-07,24,29.0,32.4,25.0,0.0
桃園市,2019-07,25,29.6,32.6,26.9,0.0
桃園市,2019-07,26,30.1,34.2,27.2,0.0
桃園市,2019-07,27,28.2,34.6,24.5,17.0
桃園市,2019-07,28,28.6,33.2,26.1,0.5
桃園市,2019-07,29,29.2,32.3,26.7,0.0
桃園市,2019-07,30,29.6,33.3,27.1,0.0
桃園市,2019-07,31,30.5,35.0,26.9,0.0
新竹市,2019-07,01,28.6,31.7,26.2,0.0
新竹市,2019-07,02,28.5,33.0,25.0,37.5
新竹市,2019-07,03,29.0,32.2,25.8,0.5
新竹市,2019-07,04,30.4,32.3,29.3,0.0
新竹市,2019-07,05,30.7,33.3,29.1,0.0
新竹市,2019-07,06,29.2,30.9,26.3,2.0
新竹市,2019-07,07,30.3,34.0,28.7,0.0
新竹市,2019-07,08,30.2,32.9,28.3,0.0
新竹市,2019-07,09,30.6,33.4,28.9,0.0
新竹市,2019-07,10,30.3,34.1,27.2,0.0
新竹市,2019-07,11,29.8,33.6,26.9,0.0
新竹市,2019-07,12,29.9,32.9,27.1,0.0
新竹市,2019-07,13,30.7,34.3,28.7,0.0
新竹市,2019-07,14,29.8,32.4,28.3,0.0
新竹市,2019-07,15,29.9,33.4,27.2,0.0
新竹市,2019-07,16,30.4,35.2,27.5,0.0
新竹市,2019-07,17,31.1,35.5,26.8,0.0
新竹市,2019-07,18,29.3,32.7,27.6,0.0
新竹市,2019-07,19,29.8,33.0,26.4,0.0
新竹市,2019-07,20,30.8,34.1,29.0,0.0
新竹市,2019-07,21,30.1,33.9,28.0,0.0
新竹市,2019-07,22,27.7,33.3,24.7,7.5
新竹市,2019-07,23,27.9,32.0,24.4,1.0
新竹市,2019-07,24,28.6,31.9,25.4,0.0
新竹市,2019-07,25,29.1,32.0,26.4,0.0
新竹市,2019-07,26,29.5,32.9,27.8,0.0
新竹市,2019-07,27,28.5,33.8,24.7,12.0
新竹市,2019-07,28,27.8,32.9,24.7,6.0
新竹市,2019-07,29,28.9,32.6,24.9,0.0
新竹市,2019-07,30,29.9,33.6,27.4,0.0
新竹市,2019-07,31,30.1,33.3,27.0,0.0
苗栗縣,2019-07,01,28.6,32.8,25.3,0.0
苗栗縣,2019-07,02,30.2,33.8,26.6,0.0
苗栗縣,2019-07,03,29.7,32.4,26.9,0.0
苗栗縣,2019-07,04,31.2,34.0,29.3,0.0
苗栗縣,2019-07,05,30.6,33.2,28.1,0.0
苗栗縣,2019-07,06,29.0,30.7,26.5,3.5
苗栗縣,2019-07,07,30.7,34.7,28.4,0.0
苗栗縣,2019-07,08,31.0,34.6,28.8,0.0
苗栗縣,2019-07,09,30.5,33.7,28.2,0.0
苗栗縣,2019-07,10,30.1,33.8,27.0,4.0
苗栗縣,2019-07,11,30.0,33.7,27.1,1.5
苗栗縣,2019-07,12,30.6,34.0,28.1,0.0
苗栗縣,2019-07,13,31.2,35.1,28.5,0.0
苗栗縣,2019-07,14,30.3,33.3,28.3,0.0
苗栗縣,2019-07,15,30.4,33.8,27.6,0.0
苗栗縣,2019-07,16,29.8,32.9,27.7,0.0
苗栗縣,2019-07,17,31.6,38.8,26.6,0.0
苗栗縣,2019-07,18,29.3,33.0,27.3,0.0
苗栗縣,2019-07,19,29.9,32.5,26.1,0.0
苗栗縣,2019-07,20,30.6,34.5,27.4,0.5
苗栗縣,2019-07,21,30.7,34.3,28.8,0.0
苗栗縣,2019-07,22,28.2,33.4,24.9,13.0
苗栗縣,2019-07,23,28.4,32.7,24.1,0.0
苗栗縣,2019-07,24,29.2,32.7,25.8,0.0
苗栗縣,2019-07,25,30.1,32.6,27.6,0.0
苗栗縣,2019-07,26,30.5,34.0,27.9,0.0
苗栗縣,2019-07,27,28.8,34.0,25.1,9.0
苗栗縣,2019-07,28,27.9,32.3,24.7,17.0
苗栗縣,2019-07,29,29.0,32.6,24.8,0.0
苗栗縣,2019-07,30,30.1,33.6,27.2,0.0
苗栗縣,2019-07,31,30.4,33.9,27.1,0.0
嘉義縣,2019-07,01,30.4,35.1,26.5,0.0
嘉義縣,2019-07,02,28.7,32.2,25.4,2.5
嘉義縣,2019-07,03,26.0,29.2,23.7,38.5
嘉義縣,2019-07,04,29.0,34.1,25.8,0.0
嘉義縣,2019-07,05,28.5,32.2,25.3,2.0
嘉義縣,2019-07,06,28.6,32.9,25.4,6.5
嘉義縣,2019-07,07,29.7,33.9,26.7,0.5
嘉義縣,2019-07,08,29.4,33.8,26.9,1.0
嘉義縣,2019-07,09,28.8,31.9,26.6,2.0
嘉義縣,2019-07,10,27.7,32.1,25.1,44.5
嘉義縣,2019-07,11,27.9,32.7,25.7,6.5
嘉義縣,2019-07,12,29.4,33.9,24.5,16.0
嘉義縣,2019-07,13,30.2,33.9,27.2,0.0
嘉義縣,2019-07,14,30.1,33.5,26.7,0.0
嘉義縣,2019-07,15,30.5,34.6,27.0,0.0
嘉義縣,2019-07,16,30.2,34.0,28.0,0.0
嘉義縣,2019-07,17,31.3,36.3,27.3,0.0
嘉義縣,2019-07,18,28.3,32.6,25.3,42.5
嘉義縣,2019-07,19,28.0,32.1,25.1,76.5
嘉義縣,2019-07,20,27.4,29.9,24.7,14.5
嘉義縣,2019-07,21,28.2,32.2,25.0,3.5
嘉義縣,2019-07,22,28.3,32.1,25.3,3.5
嘉義縣,2019-07,23,27.8,33.6,24.0,34.5
嘉義縣,2019-07,24,28.7,33.6,24.9,0.0
嘉義縣,2019-07,25,29.6,33.7,25.9,0.0
嘉義縣,2019-07,26,29.5,34.3,27.4,0.0
嘉義縣,2019-07,27,28.2,33.3,25.5,1.5
嘉義縣,2019-07,28,28.1,33.3,24.9,1.5
嘉義縣,2019-07,29,29.6,35.2,25.0,0.0
嘉義縣,2019-07,30,29.3,35.2,26.4,6.5
嘉義縣,2019-07,31,28.5,35.4,23.0,44.0
新北市,2019-08,01,31.1,35.8,27.1,0.0
新北市,2019-08,02,30.5,35.9,26.2,0.0
新北市,2019-08,03,30.3,34.6,26.3,0.0
新北市,2019-08,04,31.7,36.3,28.5,0.0
新北市,2019-08,05,31.1,34.6,28.8,0.2
新北市,2019-08,06,31.0,35.0,28.7,0.0
新北市,2019-08,07,29.0,31.9,27.3,18.5
新北市,2019-08,08,28.5,34.5,26.2,41.0
新北市,2019-08,09,28.7,32.6,26.1,34.5
新北市,2019-08,10,32.3,37.1,27.7,4.5
新北市,2019-08,11,31.8,35.3,28.2,0.0
新北市,2019-08,12,30.0,34.4,28.1,0.1
新北市,2019-08,13,30.7,36.1,26.7,0.0
新北市,2019-08,14,30.8,35.6,25.7,0.0
新北市,2019-08,15,30.7,34.1,28.1,T
新北市,2019-08,16,30.4,35.2,26.3,T
新北市,2019-08,17,31.3,36.2,27.3,0.0
新北市,2019-08,18,28.7,35.0,25.6,17.5
新北市,2019-08,19,27.5,32.0,25.4,7.0
新北市,2019-08,20,28.2,33.2,24.4,T
新北市,2019-08,21,27.4,32.9,25.4,35.0
新北市,2019-08,22,29.6,35.2,24.3,0.0
新北市,2019-08,23,30.7,34.6,27.7,0.0
新北市,2019-08,24,29.2,31.5,27.1,12.5
新北市,2019-08,25,30.0,33.7,27.3,0.2
新北市,2019-08,26,29.7,34.7,26.1,0.0
新北市,2019-08,27,29.6,35.1,25.6,0.0
新北市,2019-08,28,30.4,35.7,24.9,0.0
新北市,2019-08,29,31.2,35.6,26.8,0.0
新北市,2019-08,30,27.6,31.8,25.2,39.0
新北市,2019-08,31,30.3,34.5,25.0,0.0
臺北市,2019-08,01,31.9,35.8,28.7,0.0
臺北市,2019-08,02,30.8,35.4,28.2,0.0
臺北市,2019-08,03,30.4,35.1,27.2,0.0
臺北市,2019-08,04,31.5,37.6,28.7,0.0
臺北市,2019-08,05,30.8,35.6,28.3,2.4
臺北市,2019-08,06,30.7,35.2,28.4,0.0
臺北市,2019-08,07,29.6,32.6,28.0,10.1
臺北市,2019-08,08,29.1,33.8,26.4,27.5
臺北市,2019-08,09,28.9,33.1,26.4,42.2
臺北市,2019-08,10,32.9,37.8,27.7,3.0
臺北市,2019-08,11,32.3,36.4,28.4,0.0
臺北市,2019-08,12,30.7,35.4,29.1,0.1
臺北市,2019-08,13,31.7,37.2,27.6,0.0
臺北市,2019-08,14,31.9,36.9,27.1,0.0
臺北市,2019-08,15,31.5,34.8,29.1,0.0
臺北市,2019-08,16,31.2,36.1,27.3,0.3
臺北市,2019-08,17,32.3,37.4,28.8,0.0
臺北市,2019-08,18,28.9,35.1,26.0,18.5
臺北市,2019-08,19,27.4,31.5,25.5,7.5
臺北市,2019-08,20,28.3,33.4,25.1,0.2
臺北市,2019-08,21,28.1,33.2,25.7,70.5
臺北市,2019-08,22,30.1,35.6,25.3,0.0
臺北市,2019-08,23,30.5,34.5,28.0,0.3
臺北市,2019-08,24,29.1,31.0,26.7,9.1
臺北市,2019-08,25,30.4,33.9,27.6,0.2
臺北市,2019-08,26,30.4,35.1,27.3,0.0
臺北市,2019-08,27,31.0,36.3,27.2,0.0
臺北市,2019-08,28,31.8,35.1,29.3,0.0
臺北市,2019-08,29,31.9,36.8,28.7,0.0
臺北市,2019-08,30,28.8,34.4,26.1,20.5
臺北市,2019-08,31,30.8,35.1,27.4,0.0
基隆市,2019-08,01,31.3,34.9,28.9,0.0
基隆市,2019-08,02,29.4,31.5,27.9,0.1
基隆市,2019-08,03,29.1,31.0,27.2,0.0
基隆市,2019-08,04,30.5,34.5,28.0,0.5
基隆市,2019-08,05,29.4,31.1,27.8,1.0
基隆市,2019-08,06,29.3,31.1,27.9,0.9
基隆市,2019-08,07,29.2,30.8,27.8,11.5
基隆市,2019-08,08,29.0,31.2,26.4,28.0
基隆市,2019-08,09,28.7,32.9,26.7,43.0
基隆市,2019-08,10,32.9,37.4,29.3,0.0
基隆市,2019-08,11,32.4,35.8,29.9,0.0
基隆市,2019-08,12,30.6,34.8,28.1,0.0
基隆市,2019-08,13,30.7,36.3,27.0,0.0
基隆市,2019-08,14,31.2,36.4,28.3,0.0
基隆市,2019-08,15,30.6,35.1,28.7,0.0
基隆市,2019-08,16,29.9,35.9,27.1,8.5
基隆市,2019-08,17,30.7,36.4,28.0,0.0
基隆市,2019-08,18,27.8,33.1,25.1,52.0
基隆市,2019-08,19,27.1,28.7,25.8,3.0
基隆市,2019-08,20,27.6,30.3,25.5,0.3
基隆市,2019-08,21,28.2,30.7,26.3,1.0
基隆市,2019-08,22,29.9,34.0,25.9,0.0
基隆市,2019-08,23,29.1,31.1,27.9,6.0
基隆市,2019-08,24,28.6,30.3,27.0,16.0
基隆市,2019-08,25,30.0,33.5,28.3,1.0
基隆市,2019-08,26,29.8,32.5,27.2,0.0
基隆市,2019-08,27,30.2,34.0,26.9,0.0
基隆市,2019-08,28,30.6,32.4,28.9,0.0
基隆市,2019-08,29,30.5,35.3,28.5,0.0
基隆市,2019-08,30,28.6,32.4,27.2,0.5
基隆市,2019-08,31,29.6,32.9,26.7,0.0
花蓮縣,2019-08,01,29.2,34.6,26.0,0.0
花蓮縣,2019-08,02,29.3,33.3,25.6,12.0
花蓮縣,2019-08,03,28.8,32.7,24.9,T
花蓮縣,2019-08,04,29.8,33.5,25.9,3.0
花蓮縣,2019-08,05,29.6,33.0,26.6,7.5
花蓮縣,2019-08,06,29.1,33.1,26.3,T
花蓮縣,2019-08,07,29.3,33.8,25.1,8.5
花蓮縣,2019-08,08,29.2,35.6,26.3,6.0
花蓮縣,2019-08,09,28.3,30.9,26.1,4.0
花蓮縣,2019-08,10,30.6,34.1,27.5,T
花蓮縣,2019-08,11,30.7,33.9,27.2,0.0
花蓮縣,2019-08,12,29.5,32.6,27.5,T
花蓮縣,2019-08,13,29.8,33.1,26.7,0.0
花蓮縣,2019-08,14,30.1,33.8,26.7,0.0
花蓮縣,2019-08,15,29.4,33.1,27.3,0.0
花蓮縣,2019-08,16,29.1,32.7,26.8,0.0
花蓮縣,2019-08,17,28.1,33.5,25.5,13.5
花蓮縣,2019-08,18,27.9,32.2,25.2,7.0
花蓮縣,2019-08,19,27.3,31.5,24.1,4.0
花蓮縣,2019-08,20,27.9,32.0,24.9,0.0
花蓮縣,2019-08,21,28.0,31.7,25.2,T
花蓮縣,2019-08,22,29.3,32.9,25.4,0.0
花蓮縣,2019-08,23,29.2,33.8,25.8,19.0
花蓮縣,2019-08,24,26.6,28.8,25.2,152.0
花蓮縣,2019-08,25,26.5,28.9,24.5,51.5
花蓮縣,2019-08,26,28.6,32.3,25.0,0.0
花蓮縣,2019-08,27,28.4,32.0,25.2,0.0
花蓮縣,2019-08,28,28.9,32.7,24.9,0.0
花蓮縣,2019-08,29,29.0,32.6,26.2,0.0
花蓮縣,2019-08,30,28.7,32.6,25.4,1.0
花蓮縣,2019-08,31,28.7,32.6,25.2,0.0
宜蘭縣,2019-08,01,30.1,34.0,26.8,0.0
宜蘭縣,2019-08,02,29.7,34.4,26.1,0.0
